"sku","went_on_backorder"
2172575,"No"
3490835,"No"
2268461,"No"
3514649,"No"
3079083,"No"
2170274,"No"
3895108,"No"
2967936,"No"
3175880,"No"
3464979,"No"
4895414,"No"
2965809,"No"
3319845,"No"
2155098,"No"
3381730,"No"
2291803,"No"
2808608,"No"
2926877,"No"
3444094,"No"
3076211,"No"
3777983,"No"
3950498,"No"
3039483,"No"
3673638,"No"
3180005,"No"
3597902,"No"
2232732,"No"
3941944,"No"
3298308,"No"
2169530,"No"
3122059,"No"
3238207,"No"
3914883,"No"
3185185,"No"
2819038,"No"
3586821,"No"
2164332,"No"
3034117,"No"
3468724,"No"
3101983,"No"
3794100,"No"
3565963,"No"
3943338,"No"
4761396,"No"
3193979,"No"
2874943,"No"
4771695,"No"
3315085,"No"
3563423,"No"
2935758,"No"
4899826,"No"
2811820,"No"
2834828,"No"
3205566,"No"
3664225,"No"
4817808,"No"
3277944,"No"
3264331,"No"
3676696,"No"
4830744,"No"
3578074,"No"
2241155,"No"
3967636,"No"
3232454,"No"
2080930,"No"
3970821,"No"
4946491,"No"
4898182,"No"
2971665,"No"
3290285,"No"
2957708,"No"
3283382,"No"
3603986,"No"
3289420,"No"
3595729,"No"
3414863,"No"
3370768,"No"
4954150,"No"
2129570,"No"
3712204,"No"
3868384,"No"
3503928,"No"
2808164,"No"
4832664,"No"
3342114,"No"
2138374,"No"
4004439,"No"
2090781,"No"
4836767,"No"
4916640,"No"
2110682,"No"
3651213,"No"
2161217,"No"
4884231,"No"
3891277,"No"
3785816,"No"
3514018,"No"
3812901,"No"
3003690,"No"
2207605,"No"
3497652,"No"
3378388,"No"
3606944,"No"
3803079,"No"
3335491,"No"
2107543,"No"
2935342,"No"
3595594,"No"
3144722,"No"
3633521,"No"
3742408,"No"
3576334,"No"
3323372,"No"
3462678,"No"
2937699,"No"
3132849,"No"
3591165,"No"
3046408,"No"
3676360,"No"
3967137,"No"
3665754,"No"
3328777,"No"
3470664,"No"
3997933,"No"
3927615,"No"
4898675,"No"
3800748,"No"
3830591,"No"
3569907,"No"
2121673,"No"
3316008,"No"
2098964,"No"
3276001,"No"
3643092,"No"
2310494,"No"
3360706,"No"
2245502,"No"
3453028,"No"
3589313,"No"
3549328,"No"
3970046,"No"
2840444,"No"
4911692,"No"
3197810,"No"
2923605,"No"
3561673,"No"
3189427,"No"
2164404,"No"
3545018,"No"
3972075,"No"
2983983,"No"
3537323,"No"
3484822,"No"
3927801,"No"
3589201,"No"
2926902,"No"
3844905,"No"
3849508,"No"
2963302,"No"
4820245,"No"
3174753,"No"
3419421,"No"
3865119,"No"
4922112,"No"
4797735,"No"
2847602,"No"
3545988,"No"
3898963,"No"
2807647,"No"
2910033,"No"
4971447,"No"
2270731,"No"
2826876,"No"
4869419,"No"
3218044,"No"
3023763,"No"
2854770,"No"
3511556,"No"
2153669,"No"
2979658,"No"
3729435,"No"
2968385,"No"
3492112,"No"
4816806,"No"
3107631,"No"
3064481,"No"
3402837,"No"
3818390,"No"
2156064,"No"
2858682,"No"
3853208,"No"
2852265,"No"
3172396,"No"
3944173,"No"
3205713,"No"
3784817,"No"
2099220,"No"
3644059,"No"
2904725,"No"
3291980,"No"
3594175,"No"
2964881,"No"
3951053,"No"
3039997,"No"
3194353,"No"
3156239,"No"
4010473,"No"
3754915,"No"
3121382,"No"
3471709,"No"
3089471,"No"
4921348,"No"
3288468,"No"
3378254,"No"
3177016,"No"
3100719,"No"
2184447,"No"
4001823,"No"
3978541,"No"
4857397,"No"
2111089,"No"
3868605,"No"
2927064,"No"
3222197,"No"
4763410,"No"
3538261,"No"
2295368,"No"
3455454,"No"
3248615,"No"
4938066,"No"
2235934,"No"
4816345,"No"
2998626,"No"
2922921,"No"
3220758,"No"
2821555,"No"
3982619,"No"
3438523,"No"
2265398,"No"
4906235,"No"
3324583,"No"
2150059,"No"
3660875,"No"
3814774,"No"
3490163,"No"
3381095,"No"
3446335,"No"
3600946,"No"
3610808,"No"
4930495,"No"
2898985,"No"
3915722,"No"
2102537,"No"
3703801,"No"
2982661,"No"
2821823,"No"
3064154,"No"
3326264,"No"
3519102,"No"
3102370,"No"
3479083,"No"
3937430,"No"
3187525,"No"
3332077,"No"
3317359,"No"
3554626,"No"
3078572,"No"
4829185,"No"
3522285,"No"
3776418,"No"
2166389,"No"
4816015,"No"
2128641,"No"
3321293,"No"
3571705,"No"
3269139,"No"
3973627,"No"
3315475,"No"
2149646,"No"
3740140,"No"
2310066,"No"
2289458,"No"
3227075,"No"
4957832,"No"
3355958,"No"
3164349,"No"
2261368,"No"
3962813,"No"
2843539,"No"
2960678,"No"
3075051,"No"
4888981,"No"
3023872,"No"
3555965,"No"
3397321,"No"
2972751,"No"
3674761,"No"
4868356,"No"
2959253,"No"
3119692,"No"
3075696,"No"
2960830,"No"
3484708,"No"
4896166,"No"
2976419,"No"
3089883,"No"
3365832,"No"
4792430,"No"
3398676,"No"
3678487,"No"
3103278,"No"
3192735,"No"
3654261,"No"
4006444,"No"
2929273,"No"
3985293,"No"
3862958,"No"
3278143,"No"
3349836,"No"
3423185,"No"
3430607,"No"
4973864,"No"
3620077,"No"
4799706,"No"
3776688,"No"
3259813,"No"
4794852,"No"
4951972,"No"
4851615,"No"
3215003,"No"
2201275,"No"
3732188,"No"
3668773,"No"
3576091,"No"
2858092,"No"
4807659,"No"
3694832,"No"
3797118,"No"
2112949,"No"
4905654,"No"
3700167,"No"
3377159,"No"
3184231,"No"
4981243,"No"
2142183,"No"
3206125,"No"
3390680,"No"
3163317,"No"
3619223,"No"
3105807,"No"
3595264,"No"
2204624,"No"
3638713,"No"
2999797,"No"
4875286,"No"
4746824,"No"
3932520,"No"
2930615,"No"
3925415,"No"
3904205,"No"
2218576,"No"
3374416,"No"
3240620,"No"
2854663,"No"
3186177,"No"
3267288,"No"
3590143,"No"
3122519,"No"
3528010,"No"
3796033,"No"
3450083,"No"
4759761,"No"
4789411,"No"
3784949,"No"
2912827,"No"
2222682,"No"
3776959,"No"
2267151,"No"
3507255,"No"
2171304,"No"
2299411,"No"
3023091,"No"
3590666,"No"
3071585,"No"
4876977,"No"
3960188,"No"
2195225,"No"
2825967,"No"
3102260,"No"
3854004,"No"
2227870,"No"
3576690,"No"
3601208,"No"
2287433,"No"
3161080,"No"
2994402,"No"
4763986,"No"
3956330,"No"
2279988,"No"
3863047,"No"
3302787,"No"
3352339,"No"
3904162,"No"
2157296,"No"
4937953,"No"
3368652,"No"
2802134,"No"
3993950,"No"
3490300,"No"
3601186,"No"
3813332,"No"
4867856,"No"
2963180,"No"
3667253,"No"
3833349,"No"
2135078,"No"
2308084,"No"
3273515,"No"
3447369,"No"
2918624,"No"
2201086,"No"
3373472,"No"
3458694,"No"
3905210,"No"
3267577,"No"
3850114,"No"
3586858,"No"
4927878,"No"
2808136,"No"
3319036,"No"
4955347,"No"
3140231,"No"
3413049,"No"
4978869,"No"
3836178,"No"
3740151,"No"
2948458,"No"
2875639,"No"
4768902,"No"
3530888,"No"
3172493,"No"
3849782,"No"
3456160,"No"
2237120,"No"
2161811,"No"
3846360,"No"
3058035,"No"
3895989,"No"
4840485,"No"
3982485,"No"
4892183,"No"
3719907,"No"
3022259,"No"
2815198,"No"
4855509,"No"
3980936,"No"
4927275,"No"
3926660,"No"
3964403,"No"
3815132,"No"
3783737,"No"
2132302,"No"
3974856,"No"
3588273,"No"
3983673,"No"
3751310,"No"
2272867,"No"
2285030,"No"
2840704,"No"
4916720,"No"
3352896,"No"
2139670,"No"
3521359,"No"
3423064,"No"
3830677,"No"
4922568,"No"
3445204,"No"
3880431,"No"
3212934,"No"
2303689,"No"
2128121,"No"
4839570,"No"
3594094,"No"
2970796,"No"
3277589,"No"
2947376,"No"
3035269,"No"
3701067,"No"
4962808,"No"
4953172,"No"
4907858,"No"
2120679,"No"
2119317,"No"
3781825,"No"
3966790,"No"
2092991,"No"
3486065,"No"
4870715,"No"
2124859,"No"
3130171,"No"
2095180,"No"
3808677,"No"
3263600,"No"
2895357,"No"
2840937,"No"
3107530,"No"
3987100,"No"
3303591,"No"
3975346,"No"
3465039,"No"
3908311,"No"
4826620,"No"
4907253,"No"
4001543,"No"
2239005,"No"
4792659,"No"
4974099,"No"
3266683,"No"
2859218,"No"
2309703,"No"
4899099,"No"
2150302,"No"
3160217,"No"
4751271,"No"
4863968,"No"
2989224,"No"
4949722,"No"
2253762,"No"
2222908,"No"
3316586,"No"
2942489,"No"
4954471,"No"
3841293,"No"
2980741,"No"
3532047,"No"
2080881,"No"
3719707,"No"
3452009,"No"
4971629,"No"
3648002,"No"
3546653,"No"
2810513,"No"
3437233,"No"
3450035,"No"
2284494,"No"
2849084,"No"
2959802,"No"
3279187,"No"
3175786,"No"
2280943,"No"
4955220,"No"
2227647,"No"
3075917,"No"
3832044,"No"
4008240,"No"
2917638,"No"
3190491,"No"
3264044,"No"
3694521,"No"
3711442,"No"
3828534,"No"
2300054,"No"
3027551,"No"
3763057,"No"
3874708,"No"
3630859,"No"
4815371,"No"
2080776,"No"
2089987,"No"
3306630,"No"
4846928,"No"
2157386,"No"
3305603,"No"
3670561,"No"
2138710,"No"
3723358,"No"
3699020,"No"
4805526,"No"
3684792,"No"
4918086,"No"
3120510,"No"
2817789,"No"
3024634,"No"
3886368,"No"
2889035,"No"
2184652,"No"
2232822,"No"
2315681,"No"
4889832,"No"
2917927,"No"
2213038,"No"
2108140,"No"
4811354,"No"
3857994,"No"
4005881,"No"
3404769,"No"
2242361,"No"
3459699,"No"
3853953,"No"
3510719,"No"
3119205,"No"
3519558,"No"
2938037,"No"
2209519,"No"
3723004,"No"
3202749,"No"
3381350,"No"
3856067,"No"
4867335,"No"
2833414,"No"
3963822,"No"
3308150,"No"
3908723,"No"
3429083,"No"
3102311,"No"
2292136,"No"
3834258,"No"
3745941,"No"
3254929,"No"
2842243,"No"
2857102,"No"
4965329,"No"
2948487,"No"
3268013,"No"
3608623,"No"
2816245,"No"
3048319,"No"
3769004,"No"
2917585,"No"
3238989,"No"
3686503,"No"
2923132,"No"
3889929,"No"
3994913,"No"
3883080,"No"
2252773,"No"
2872140,"No"
2976688,"No"
3700699,"No"
3091304,"No"
3107840,"No"
3708358,"No"
3353339,"No"
2258032,"No"
3849384,"No"
3777416,"No"
4782728,"No"
3350633,"No"
3557979,"No"
3712368,"No"
3994192,"No"
3492137,"No"
2184000,"No"
2310571,"No"
3340637,"No"
3174536,"No"
2221709,"No"
3337335,"No"
3677167,"No"
2198750,"No"
2185652,"No"
3436422,"No"
3327055,"No"
3591867,"No"
2270345,"No"
3570069,"No"
3903384,"No"
3285207,"No"
2977528,"No"
3221891,"No"
3123568,"No"
3721721,"No"
2867418,"No"
3619619,"No"
2924939,"No"
2978663,"No"
4840631,"No"
3670807,"No"
2890962,"No"
3111836,"No"
3115327,"No"
3298712,"No"
3138842,"No"
3802908,"No"
3355513,"No"
3762362,"No"
3281324,"No"
3503263,"No"
3261635,"No"
3608264,"No"
3564675,"No"
3903734,"No"
3896059,"No"
2203180,"No"
4891334,"No"
3432111,"No"
3678994,"No"
2908207,"No"
2979513,"No"
3615782,"No"
3767724,"No"
2808882,"No"
2227258,"No"
4836105,"No"
4749442,"No"
3480983,"No"
3019876,"No"
3934272,"No"
4910236,"No"
3592431,"No"
3046405,"No"
3812410,"No"
2180969,"No"
2083454,"No"
2990531,"No"
3972242,"No"
2155563,"No"
3182486,"No"
4786969,"No"
3306235,"No"
4869495,"No"
2991626,"No"
3780096,"No"
3417690,"No"
3031100,"No"
2891122,"No"
2827398,"No"
3651249,"No"
4964114,"No"
3368720,"No"
4837738,"No"
4747523,"No"
3999809,"No"
3691958,"No"
3455853,"No"
2826611,"No"
3660939,"No"
3214307,"No"
3397366,"No"
3756842,"No"
2886879,"No"
3173721,"No"
3165619,"No"
2929034,"No"
3256420,"No"
4784749,"No"
3768049,"No"
3662252,"No"
3142171,"No"
2160717,"No"
3319206,"No"
2901407,"No"
3720482,"No"
2307521,"No"
3798547,"No"
3607018,"No"
2872029,"No"
3338294,"No"
2082342,"No"
3098151,"No"
3006251,"No"
2877662,"No"
2865821,"No"
3541518,"No"
2994810,"No"
3469925,"No"
3039539,"No"
3109659,"No"
4970201,"No"
2215298,"No"
3052644,"No"
3724118,"No"
3456708,"No"
2808001,"No"
3533228,"No"
3126149,"No"
3458369,"No"
3779794,"No"
3070850,"No"
2828605,"No"
3225699,"No"
3146578,"No"
3942235,"No"
3265983,"No"
2307233,"No"
2240478,"No"
3034111,"No"
3035183,"No"
3016100,"No"
3039337,"No"
3108437,"No"
3258210,"No"
2852396,"No"
3436354,"No"
3063219,"No"
3687397,"No"
3013622,"No"
3925355,"No"
2246708,"No"
3727625,"No"
3216464,"No"
3639308,"No"
3169504,"No"
2949774,"No"
3257635,"No"
3799085,"No"
4768333,"No"
3477483,"No"
3136088,"No"
3609314,"No"
2812345,"No"
4951586,"No"
2229672,"No"
4976423,"No"
2179443,"No"
2821602,"No"
3523072,"No"
3723197,"No"
2110010,"No"
4808306,"No"
3574395,"No"
4902196,"No"
2927849,"No"
3949414,"No"
4975463,"No"
3270927,"No"
4845976,"No"
3261680,"No"
3205590,"No"
3640819,"No"
2098286,"No"
2181061,"No"
3028716,"No"
4892775,"No"
3760046,"No"
4840499,"No"
4914816,"No"
3659295,"No"
3548279,"No"
2980297,"No"
4848037,"No"
2178879,"No"
4795580,"No"
2156655,"No"
3979809,"No"
4007457,"No"
2906972,"No"
3787082,"No"
2907262,"No"
3035762,"No"
2141083,"No"
3652669,"No"
3492448,"No"
3680743,"No"
3469324,"No"
4788652,"No"
3821534,"No"
3713040,"No"
4853026,"No"
2919240,"No"
4790500,"No"
3563000,"No"
2253005,"No"
3755492,"No"
3289669,"No"
3478448,"No"
2159817,"No"
3719950,"No"
4924709,"No"
4823637,"No"
3685763,"No"
2979455,"No"
2945615,"No"
4789467,"No"
3118522,"No"
3349321,"No"
4853997,"No"
3451095,"No"
4970423,"No"
3140442,"No"
2307929,"No"
3282101,"No"
2969684,"No"
3065520,"No"
3666787,"No"
3249033,"No"
3356699,"No"
4749017,"No"
3136022,"No"
3445525,"No"
3473455,"No"
3056417,"No"
4892144,"No"
2236722,"No"
3390237,"No"
2910185,"No"
2833273,"No"
4843864,"No"
4818139,"No"
2106266,"No"
3818645,"No"
3477767,"No"
3697803,"No"
2225187,"No"
2245091,"No"
3511343,"No"
3710733,"No"
3912219,"No"
3700585,"No"
3693173,"No"
3584701,"No"
3548908,"No"
2976112,"No"
3374805,"No"
3254246,"No"
4791803,"No"
4904034,"No"
3737805,"No"
2831729,"No"
4854098,"No"
3390000,"No"
2211051,"No"
3490982,"No"
3660367,"No"
3881624,"No"
4745183,"No"
4943431,"No"
2905812,"No"
3696187,"No"
4865602,"No"
3766069,"No"
3562233,"No"
3834970,"No"
4789249,"No"
3787927,"No"
2218277,"No"
3251994,"No"
3027499,"No"
3943220,"No"
4849826,"No"
3418477,"No"
3865967,"No"
2096516,"No"
4883066,"No"
3393466,"No"
2868060,"No"
3990798,"No"
2909354,"No"
3248610,"No"
3926295,"No"
3797260,"No"
3974445,"No"
3553699,"No"
2099381,"No"
3673589,"No"
2896443,"No"
3532470,"No"
4951590,"No"
2907237,"No"
2130920,"No"
3901465,"No"
3224877,"No"
3103378,"No"
3929728,"No"
2296216,"No"
3295383,"No"
2287936,"No"
2928110,"No"
3517411,"No"
2806733,"No"
3349595,"No"
3441992,"No"
2854922,"No"
2837998,"No"
3927086,"No"
3767390,"No"
4788146,"No"
3264131,"No"
3997104,"No"
4826072,"No"
3649737,"No"
4931028,"No"
3789876,"No"
2119673,"No"
3726827,"No"
2280159,"No"
3902718,"No"
2964809,"No"
2961181,"No"
2277770,"No"
3580411,"No"
3758906,"No"
4813976,"No"
3282697,"No"
3747030,"No"
3031787,"No"
2301277,"No"
3760912,"No"
2115695,"No"
3503167,"No"
3981745,"No"
3501744,"No"
3480699,"No"
3382401,"No"
3686066,"No"
3882275,"No"
3495617,"No"
3754553,"No"
3197583,"No"
3005937,"No"
4853059,"No"
2935239,"No"
3061275,"No"
3871389,"No"
3692546,"No"
2839547,"No"
3760456,"No"
3724520,"No"
2993304,"No"
4783141,"No"
3832835,"No"
3574493,"No"
3512302,"No"
3675014,"No"
3265036,"No"
4785061,"No"
4824014,"No"
3680210,"No"
4767301,"No"
2955407,"No"
3458540,"No"
3099807,"No"
2204932,"No"
3654054,"No"
3108500,"No"
4756535,"No"
4751449,"No"
2976074,"No"
3139361,"No"
2078585,"No"
3545967,"No"
3935090,"No"
2083692,"No"
3621604,"No"
4881139,"No"
2264669,"No"
4812714,"No"
3490822,"No"
3112248,"No"
3181000,"No"
3914301,"No"
4762457,"No"
2134187,"No"
3403968,"No"
4809871,"No"
2875440,"No"
4817516,"No"
4004883,"No"
2204532,"No"
2258545,"No"
2866698,"No"
3994003,"No"
3217406,"No"
2305226,"No"
3842681,"No"
3024943,"No"
2293717,"No"
3001840,"No"
3203051,"No"
3493245,"No"
2974682,"No"
3256637,"No"
2928442,"No"
3516401,"No"
3243657,"No"
3705359,"No"
2139428,"No"
4893584,"No"
2839874,"No"
4950590,"No"
3730539,"No"
3729423,"No"
2839659,"No"
4883278,"No"
3782524,"No"
3880056,"No"
3203477,"No"
2214243,"No"
3808108,"No"
3742571,"No"
2817649,"No"
3736445,"No"
3144539,"No"
3505531,"No"
3058015,"No"
3137562,"No"
3621451,"No"
3136077,"No"
2210277,"No"
3424301,"No"
3352341,"No"
2922336,"No"
3924784,"No"
2282972,"No"
3019657,"No"
3381817,"No"
2189528,"No"
4879975,"No"
3936646,"No"
3257942,"No"
4006271,"No"
3548811,"No"
2306010,"No"
4860176,"No"
3618085,"No"
3077730,"No"
2821036,"No"
4942583,"No"
3071846,"No"
3908528,"No"
3603791,"No"
4786239,"No"
3926793,"No"
3508689,"No"
3601762,"No"
3897392,"No"
3324111,"No"
3698610,"No"
3853304,"No"
3278276,"No"
3957512,"No"
4769911,"No"
3354574,"No"
3041622,"No"
4872757,"No"
3682690,"No"
3892025,"No"
3387550,"No"
3696475,"No"
3728962,"No"
3960998,"No"
3914693,"No"
3106727,"No"
4930483,"No"
3666442,"No"
2213050,"No"
3872556,"No"
3132244,"No"
3160959,"No"
4935819,"No"
2294348,"No"
3531275,"No"
3972695,"No"
3946812,"No"
3420966,"No"
3014115,"No"
3327494,"No"
3727753,"No"
3865876,"No"
2310341,"No"
4876248,"No"
3434036,"No"
3977688,"No"
4829260,"No"
2883179,"No"
3949652,"No"
3681924,"No"
3002968,"No"
3371463,"No"
3355996,"No"
3602223,"No"
2969644,"No"
4905928,"No"
3700153,"No"
2203537,"No"
3555876,"No"
2910057,"No"
2989652,"No"
2893717,"No"
3472970,"No"
4791967,"No"
2158894,"No"
2145840,"No"
3356568,"No"
4830136,"No"
3493777,"No"
3902699,"No"
3525501,"No"
4985519,"No"
3079118,"No"
3119934,"No"
3978502,"No"
3150346,"No"
3542744,"No"
2173098,"No"
2213308,"No"
3745679,"No"
2855469,"No"
3926922,"No"
3019574,"No"
2190576,"No"
4862662,"No"
3402793,"No"
3547458,"No"
3731143,"No"
3957060,"No"
3727142,"No"
2933332,"No"
4947580,"No"
2312368,"No"
3836317,"No"
2929858,"No"
3155187,"No"
3490532,"No"
3310915,"No"
3875920,"No"
3341548,"No"
2161597,"No"
3328822,"No"
3809516,"No"
3262583,"No"
3883185,"No"
4008528,"No"
3178862,"No"
2994541,"No"
4834562,"No"
2823130,"No"
3325090,"No"
2972873,"No"
2228045,"No"
4796064,"No"
2873003,"No"
2272755,"No"
3347219,"No"
3115041,"No"
4887110,"No"
3670312,"No"
3746277,"No"
3932638,"No"
3663347,"No"
3974463,"No"
3836341,"No"
3149815,"No"
3209469,"No"
3726061,"No"
3728204,"No"
3683832,"No"
3564760,"No"
2950382,"No"
3449635,"No"
3322852,"No"
3889028,"No"
2249623,"No"
3459584,"No"
3267532,"No"
3051701,"No"
3736620,"No"
3100956,"No"
3472714,"No"
2098658,"No"
4966542,"No"
4796909,"No"
4856140,"No"
2214616,"No"
3697043,"No"
2256688,"No"
3646924,"No"
2983004,"No"
3942541,"No"
3970323,"No"
3453435,"No"
3676306,"No"
3106531,"No"
2228945,"No"
2109255,"No"
3257463,"No"
2829621,"No"
2197489,"No"
3448540,"No"
4001276,"No"
3327103,"No"
2858704,"No"
3059018,"No"
3519131,"No"
4769666,"No"
3281371,"No"
3540432,"No"
2082007,"No"
3066982,"No"
3864753,"No"
4917110,"No"
3120113,"No"
3319451,"No"
2183387,"No"
2910517,"No"
3470974,"No"
3534334,"No"
2177659,"No"
3780104,"No"
3087092,"No"
3658496,"No"
3941010,"No"
3088148,"No"
3661111,"No"
3981081,"No"
3533224,"No"
3539840,"No"
3230750,"No"
4922979,"No"
3036283,"No"
2132715,"No"
2223710,"No"
2224573,"No"
3202756,"No"
3939301,"No"
3523555,"No"
3751444,"No"
3435851,"No"
3434055,"No"
2853599,"No"
3393511,"No"
3596422,"No"
3916650,"No"
3451655,"No"
3853337,"No"
4851286,"No"
2990737,"No"
3252276,"No"
2919062,"No"
3946544,"No"
4981212,"No"
4831611,"No"
3934707,"No"
3223904,"No"
3168583,"No"
3558320,"No"
3086402,"No"
4804988,"No"
2161470,"No"
2149854,"No"
2939238,"No"
2310284,"No"
3645224,"No"
3933552,"No"
3507860,"No"
2178465,"No"
3855590,"No"
2204328,"No"
3773013,"No"
3109706,"No"
2189970,"No"
3071776,"No"
3266307,"No"
3535797,"No"
3015384,"No"
3298050,"No"
3050328,"No"
3307762,"No"
3121524,"No"
3668502,"No"
3030317,"No"
3280220,"No"
3605298,"No"
3999378,"No"
3147421,"No"
3661410,"No"
3156835,"No"
3933975,"No"
2994969,"No"
3942936,"No"
2201826,"No"
4824326,"No"
3241073,"No"
3791378,"No"
4818674,"No"
3159035,"No"
3910441,"No"
3134923,"No"
2850466,"No"
2903736,"No"
3852349,"No"
3694650,"No"
3288862,"No"
2231498,"No"
2178253,"No"
4769649,"No"
3795398,"No"
2817097,"No"
4791120,"No"
3125664,"No"
3295423,"No"
3943257,"No"
3544523,"No"
3154141,"No"
2937274,"No"
4826825,"No"
2108948,"No"
3287159,"No"
3457154,"No"
3584861,"No"
2096269,"No"
3259073,"No"
3948567,"No"
3423188,"No"
3104861,"No"
3406418,"No"
3480901,"No"
2280974,"No"
4911594,"No"
3452236,"No"
3988574,"No"
2117774,"No"
3771472,"No"
3061700,"No"
2982415,"No"
3079222,"No"
3066681,"No"
2977936,"No"
3805396,"No"
3380729,"No"
3846321,"No"
4968419,"No"
3836522,"No"
3313996,"No"
2887457,"No"
2918664,"No"
2285015,"No"
3207277,"No"
3841553,"No"
3230588,"No"
3284317,"No"
2981091,"No"
3515955,"No"
3747050,"No"
2296864,"No"
4877107,"No"
3331690,"No"
3118956,"No"
2212969,"No"
3322582,"No"
2172056,"No"
3416473,"No"
4967721,"No"
4760369,"No"
2876710,"No"
3929461,"No"
4003332,"No"
3833131,"No"
3262033,"No"
3467928,"No"
3325933,"No"
3925300,"No"
3797673,"No"
3264711,"No"
3664563,"No"
2243018,"No"
3009523,"No"
2174145,"No"
3282407,"No"
2958822,"No"
3386430,"No"
4793257,"No"
2813788,"No"
2924096,"No"
3653480,"No"
3428426,"No"
2254954,"No"
3498636,"No"
3903855,"No"
3145263,"No"
4875087,"No"
2267488,"No"
3844986,"No"
4785463,"No"
3215000,"No"
3376803,"No"
3898774,"No"
3863972,"No"
4836803,"No"
3389428,"No"
3788067,"No"
4884642,"No"
3595351,"No"
4900426,"No"
3296956,"No"
2906150,"No"
2876575,"No"
2925940,"No"
4984674,"No"
2860756,"No"
2272941,"No"
2238703,"No"
3801287,"No"
3798161,"No"
3799599,"No"
3691766,"No"
3175784,"No"
3030683,"No"
2268348,"No"
4002959,"No"
3603080,"No"
3121270,"No"
2844693,"No"
3777820,"No"
2250718,"No"
3652800,"No"
3747466,"No"
3036260,"No"
4801118,"No"
4880977,"No"
3680369,"No"
2270867,"No"
2131394,"No"
3069836,"No"
4770812,"No"
2235813,"No"
3066924,"No"
3105572,"No"
3183104,"No"
4887451,"No"
3388192,"No"
2903093,"No"
2897628,"No"
3384630,"No"
3502711,"No"
2989582,"No"
2265240,"No"
3890293,"No"
3312918,"No"
3958203,"No"
3846454,"No"
2879144,"No"
2980906,"No"
4881769,"No"
3897211,"No"
2201106,"No"
3862608,"No"
3283875,"No"
3497448,"No"
2884560,"No"
3218559,"No"
3597983,"No"
3005702,"No"
3737318,"No"
3410298,"No"
4844096,"No"
3041325,"No"
3658107,"No"
3532444,"No"
3346905,"No"
3734474,"No"
3843803,"No"
3603722,"No"
3066561,"No"
3586118,"No"
3310247,"No"
2270829,"No"
3139249,"No"
3647854,"No"
3650119,"No"
4858854,"No"
3888726,"No"
3458748,"No"
3314228,"No"
3745874,"No"
3176980,"No"
2883649,"No"
3384675,"No"
2147940,"No"
3757983,"No"
2131799,"No"
2130910,"No"
3747247,"No"
3546586,"No"
3840347,"No"
2933736,"No"
3261796,"No"
2126019,"No"
3567794,"No"
4007438,"No"
3238385,"No"
3195553,"No"
2929420,"No"
2121824,"No"
3836521,"No"
2822257,"No"
3318596,"No"
2299554,"No"
3063256,"No"
2298666,"No"
3510831,"No"
4922254,"No"
3158122,"No"
3532234,"No"
4805970,"No"
3375795,"No"
3128644,"No"
3148568,"No"
3610987,"No"
3164804,"No"
3823793,"No"
3123831,"No"
3323980,"No"
3498897,"No"
2940323,"No"
3984825,"No"
4961337,"No"
3528292,"No"
3281686,"No"
3988218,"No"
3784848,"No"
2256649,"No"
2163424,"No"
3301834,"No"
4772103,"No"
4959296,"No"
4840784,"No"
3980856,"No"
4975639,"No"
3064214,"No"
2203046,"No"
4803988,"No"
3159973,"No"
3505648,"No"
2150333,"No"
3241682,"No"
2918605,"No"
3622455,"No"
3592187,"No"
3842406,"No"
3599364,"No"
2965388,"No"
3677102,"No"
3216584,"No"
2114719,"No"
2894649,"No"
3962249,"No"
2816078,"No"
3807072,"No"
2118274,"No"
2198663,"No"
4772914,"No"
4848261,"No"
2145384,"No"
4920264,"No"
2119970,"No"
3478686,"No"
3129824,"No"
2126500,"No"
3486637,"No"
3501293,"No"
2885694,"No"
2877960,"No"
3589243,"No"
3639724,"No"
3551150,"No"
3327680,"No"
3161183,"No"
2811463,"No"
3210720,"No"
4884219,"No"
2118820,"No"
2908539,"No"
3684181,"No"
3570312,"No"
2987482,"No"
2958350,"No"
2896282,"No"
2999821,"No"
3085711,"No"
2917974,"No"
3070390,"No"
3332684,"No"
3896231,"No"
3479732,"No"
3559755,"No"
3757228,"No"
3218421,"No"
3599407,"No"
2852195,"No"
3130196,"No"
3376036,"No"
2093185,"No"
3189291,"No"
3321366,"No"
3374826,"No"
4892624,"No"
3714517,"No"
3535712,"No"
2110832,"No"
2196071,"No"
2077556,"No"
2900153,"No"
3218741,"No"
3776260,"No"
3705625,"No"
4005506,"No"
4955005,"No"
3197116,"No"
3346913,"No"
3211076,"No"
2825004,"No"
3099995,"No"
2113737,"No"
2829458,"No"
3737025,"No"
3252047,"No"
4002198,"No"
3000074,"No"
2127435,"No"
2176952,"No"
2101155,"No"
2152909,"No"
2131095,"No"
4975760,"No"
4847693,"No"
2949139,"No"
2874663,"No"
3829342,"No"
4922497,"No"
3131051,"No"
4769169,"No"
4911466,"No"
2077662,"No"
3343840,"No"
4947988,"No"
3800963,"No"
3418050,"No"
3059953,"No"
2929468,"No"
3031268,"No"
3220830,"No"
3110195,"No"
3317129,"No"
3994791,"No"
4812307,"No"
3947748,"No"
2295152,"No"
3531942,"No"
4792976,"No"
3958889,"No"
3337023,"No"
3016322,"No"
3894004,"No"
3824953,"No"
4000908,"No"
2101099,"No"
2096738,"No"
