,sku,went_on_backorder
52155,2300452,No
52156,2831361,No
52157,3436803,No
52158,2148254,No
52159,3904146,No
52160,3668736,No
52161,2194778,No
52162,3767289,No
52163,2247014,No
52164,3587370,No
52165,3732526,No
52166,3836004,No
52167,3237419,No
52168,2182018,Yes
52169,3964304,No
52170,2843315,No
52171,3336749,No
52172,3275645,No
52173,3422404,No
52174,2977165,No
52175,3031016,No
52176,3933213,No
52177,3162098,No
52178,3598533,No
52179,2239621,No
52180,4000974,No
52181,3648736,No
52182,2845540,No
52183,3133555,No
52184,3267383,No
52185,3866070,No
52186,3272940,No
52187,3139669,No
52188,3161694,No
52189,2190941,No
52190,3527043,No
52191,3439974,No
52192,4912053,No
52193,2184847,No
52194,3695626,No
52195,2247465,No
52196,3204970,Yes
52197,3996138,No
52198,3310323,No
52199,3709091,No
52200,3820985,Yes
52201,2290532,No
52202,2250299,No
52203,3205142,No
52204,3689446,No
52205,2810528,Yes
52206,4804014,No
52207,2932129,No
52208,4969295,No
52209,3422819,No
52210,4902222,No
52211,4825865,No
52212,3179525,No
52213,3143945,No
52214,3668201,No
52215,3894976,No
52216,3846241,No
52217,3762616,No
52218,3624796,No
52219,2209062,No
52220,2160646,No
52221,3671277,No
52222,2977663,No
52223,3830716,No
52224,3787880,No
52225,3208060,No
52226,2939344,No
52227,2867926,No
52228,3799836,No
52229,3496309,No
52230,2865220,Yes
52231,4771674,No
52232,2169187,Yes
52233,4936331,No
52234,4968281,No
52235,3095525,No
52236,3313874,No
52237,4782173,No
52238,4858976,No
52239,4790125,No
52240,2897162,No
52241,3443962,No
52242,2085491,Yes
52243,3555752,No
52244,3695870,No
52245,2934081,No
52246,3385163,No
52247,4765124,No
52248,3154087,No
52249,4818781,No
52250,3656351,No
52251,4893643,No
52252,3137095,No
52253,2832429,No
52254,3457230,No
52255,4821565,No
52256,3904135,No
52257,3987815,No
52258,3929579,Yes
52259,3354010,No
52260,3922314,Yes
52261,2983795,No
52262,3091243,No
52263,3423070,No
52264,3977395,No
52265,3250565,No
52266,3678634,No
52267,3518210,No
52268,2100544,Yes
52269,3649558,No
52270,2990084,No
52271,3384095,No
52272,2992211,No
52273,2274243,Yes
52274,4826519,No
52275,2929078,Yes
52276,4768275,No
52277,3021465,No
52278,3063890,No
52279,4884502,No
52280,3075606,Yes
52281,2130425,Yes
52282,2240044,No
52283,3802651,No
52284,2809669,No
52285,3815042,No
52286,4860375,No
52287,4830306,No
52288,4756223,No
52289,2081260,No
52290,2805831,No
52291,4871069,Yes
52292,3281292,No
52293,3244909,No
52294,2288015,No
52295,3070614,No
52296,3170133,No
52297,2810318,No
52298,3236626,No
52299,4761497,No
52300,2889448,Yes
52301,3115511,Yes
52302,4750576,No
52303,2898720,No
52304,4880357,No
52305,2868649,No
52306,4798445,Yes
52307,2961776,No
52308,4955178,No
52309,3284298,No
52310,4001929,No
52311,2824583,No
52312,4851920,No
52313,3180812,No
52314,4952301,No
52315,4940298,No
52316,2210238,No
52317,4765701,No
52318,3223321,Yes
52319,2992693,No
52320,3574500,Yes
52321,3136209,No
52322,3547555,No
52323,3704100,No
52324,4952571,No
52325,3257618,No
52326,3095783,No
52327,4753366,No
52328,2168211,No
52329,4901273,No
52330,2173972,No
52331,3075798,Yes
52332,3488652,No
52333,3293338,Yes
52334,4978214,No
52335,3649188,No
52336,3432715,No
52337,2846780,No
52338,3379007,No
52339,3346103,No
52340,2078623,No
52341,3364488,No
52342,3439425,No
52343,2262962,No
52344,2904961,No
52345,3084568,No
52346,2822604,Yes
52347,4805551,No
52348,3171726,No
52349,3788903,No
52350,4985444,Yes
52351,3483782,No
52352,3160560,No
52353,2297820,No
52354,2217920,No
52355,2118004,No
52356,2180312,Yes
52357,3556448,No
52358,3920443,No
52359,3738568,No
52360,3268037,No
52361,3093018,No
52362,3759074,No
52363,2260635,No
52364,4937566,No
52365,2079517,No
52366,3888321,No
52367,3323645,No
52368,2231876,No
52369,2261457,No
52370,3603292,No
52371,3588246,No
52372,3316715,No
52373,3469321,No
52374,3922080,Yes
52375,2276145,No
52376,4926236,No
52377,3668895,No
52378,3729136,No
52379,3532146,No
52380,4979216,No
52381,3372062,No
52382,3847142,No
52383,3573282,No
52384,4802826,No
52385,2259489,No
52386,3592561,No
52387,3054393,No
52388,4860660,No
52389,4910455,No
52390,3610606,No
52391,3261420,No
52392,3241499,No
52393,3963294,No
52394,3987320,No
52395,2208964,No
52396,3622197,No
52397,3331766,No
52398,3079181,No
52399,2913144,No
52400,4788214,No
52401,3812541,No
52402,3001043,No
52403,4937978,No
52404,3348049,No
52405,3660661,No
52406,3607209,No
52407,3275163,No
52408,3655529,No
52409,3753064,No
52410,4828170,No
52411,4008505,No
52412,2097128,No
52413,2127539,No
52414,2958380,No
52415,2154464,No
52416,3927155,No
52417,4005109,No
52418,3499486,No
52419,4925338,No
52420,3728475,No
52421,3424085,No
52422,2989801,Yes
52423,3181945,No
52424,3709979,No
52425,2094479,No
52426,4857860,No
52427,3318591,No
52428,4924828,No
52429,3278697,No
52430,2843937,No
52431,3207079,No
52432,3051585,No
52433,3181201,No
52434,3630198,No
52435,2099829,No
52436,2111076,Yes
52437,2216468,No
52438,2164715,No
52439,3409167,No
52440,3053907,No
52441,3880957,No
52442,4790180,No
52443,2302582,Yes
52444,3160930,No
52445,3300589,No
52446,2089698,No
52447,4746072,No
52448,2189292,No
52449,3009057,No
52450,3088641,No
52451,3011280,No
52452,3988848,No
52453,3022830,No
52454,3158832,No
52455,2078936,No
52456,2091240,No
52457,4935224,No
52458,4959464,No
52459,3491217,No
52460,3589225,No
52461,4941078,No
52462,4833485,Yes
52463,3951440,No
52464,2920007,No
52465,4760194,Yes
52466,2194304,No
52467,2833168,No
52468,4767179,No
52469,4009298,No
52470,3375430,No
52471,2193071,No
52472,2943991,No
52473,2294663,No
52474,4857145,No
52475,3325854,No
52476,3814348,No
52477,2300754,No
52478,3509121,No
52479,3260438,Yes
52480,3985165,No
52481,3090039,No
52482,3045337,Yes
52483,3604170,No
52484,3558060,No
52485,3506907,No
52486,2994129,No
52487,3025462,No
52488,3605460,No
52489,4866499,No
52490,4951057,No
52491,4967571,No
52492,3640217,No
52493,4982241,No
52494,4874010,No
52495,4753193,No
52496,3290184,Yes
52497,3613255,No
52498,3218972,No
52499,3067337,No
52500,2077992,No
52501,3732842,No
52502,3271518,No
52503,4935405,No
52504,3903610,Yes
52505,3597256,Yes
52506,4966902,No
52507,2829230,No
52508,2946841,No
52509,4888972,No
52510,2146755,Yes
52511,3219312,No
52512,3771307,No
52513,2896638,No
52514,3459833,No
52515,2085673,No
52516,2308176,No
52517,3682282,No
52518,3468875,No
52519,3126786,No
52520,4903815,No
52521,2846014,No
52522,2293677,No
52523,3262170,No
52524,2239927,No
52525,2259910,No
52526,2139981,No
52527,4802958,No
52528,3681199,Yes
52529,2916802,No
52530,3622441,No
52531,3635487,No
52532,4768108,No
52533,2814127,No
52534,3343415,No
52535,3293137,Yes
52536,3091810,No
52537,3105476,No
52538,3933030,No
52539,3688991,No
52540,3584730,No
52541,4904462,No
52542,2085727,No
52543,3012798,Yes
52544,3741648,No
52545,3963211,No
52546,3556559,No
52547,3010826,No
52548,2999633,No
52549,3189896,No
52550,2948266,No
52551,3476751,No
52552,2121424,Yes
52553,3364968,No
52554,2988172,No
52555,2188544,Yes
52556,3252974,No
52557,3952953,No
52558,3768240,Yes
52559,3218604,No
52560,2184020,No
52561,2313318,No
52562,3184467,No
52563,4902701,No
52564,4940969,No
52565,3216857,No
52566,2826553,No
52567,3816129,No
52568,4939199,No
52569,4752138,No
52570,3112809,No
52571,3630969,No
52572,3747665,No
52573,2233535,No
52574,2095998,No
52575,2202988,No
52576,3783662,No
52577,4908040,No
52578,4796254,No
52579,3205559,Yes
52580,3928668,No
52581,3714726,No
52582,2204326,No
52583,4834549,No
52584,3685204,No
52585,3564916,Yes
52586,3547828,No
52587,3299324,No
52588,3189903,No
52589,3682931,No
52590,3646730,No
52591,2885966,No
52592,3636636,No
52593,3598239,No
52594,3319702,No
52595,3459539,No
52596,2943932,No
52597,3264061,Yes
52598,4779755,No
52599,4884579,Yes
52600,2964973,No
52601,3907954,No
52602,3068346,No
52603,3662598,No
52604,3561619,No
52605,3046277,No
52606,3302293,No
52607,2186082,No
52608,3041536,No
52609,2121178,No
52610,3077250,Yes
52611,3982770,No
52612,2892973,No
52613,2221893,No
52614,4977363,No
52615,3355270,No
52616,3136038,No
52617,3176833,No
52618,4822985,Yes
52619,4937296,No
52620,2877704,No
52621,4875859,No
52622,3405043,No
52623,2266655,No
52624,3132178,Yes
52625,3590456,No
52626,2995553,No
52627,3412766,No
52628,2882550,No
52629,3503433,Yes
52630,2075765,No
52631,3352588,No
52632,3025069,No
52633,3369459,No
52634,3287076,No
52635,2158052,No
52636,3680407,No
52637,3969759,No
52638,3566840,No
52639,2957803,No
52640,3214621,Yes
52641,3372490,No
52642,2841744,No
52643,3019254,No
52644,2215403,No
52645,3755497,Yes
52646,3666183,No
52647,2941267,No
52648,4807516,No
52649,3421829,No
52650,2102176,No
52651,3946291,No
52652,4968116,No
52653,2187345,No
52654,3246665,Yes
52655,3785934,No
52656,3340342,Yes
52657,3159470,Yes
52658,3739019,No
52659,3717195,Yes
52660,3551894,No
52661,4906487,No
52662,2241391,No
52663,3474394,No
52664,2118242,No
52665,3370794,No
52666,3285330,No
52667,3053593,No
52668,3603153,No
52669,3030982,Yes
52670,3965736,No
52671,2119972,No
52672,2079746,No
52673,4877064,No
52674,3902284,No
52675,2261234,No
52676,3659979,No
52677,3582310,No
52678,2880147,No
52679,2994142,No
52680,4966076,No
52681,2296415,No
52682,3605939,No
52683,4966139,No
52684,3133530,No
52685,3126473,No
52686,3776692,No
52687,4921522,No
52688,3167305,No
52689,3028726,No
52690,3261780,No
52691,3263731,No
52692,4881565,No
52693,3339543,No
52694,4911262,No
52695,2310336,No
52696,4979204,No
52697,2095560,No
52698,2252949,No
52699,2294233,No
52700,4965146,No
52701,4003215,No
52702,4841603,No
52703,2107585,No
52704,4815167,No
52705,2148423,No
52706,3065665,Yes
52707,3874718,Yes
52708,2926495,No
52709,3348837,No
52710,3625535,No
52711,3763936,No
52712,3917750,No
52713,4899217,No
52714,3499347,No
52715,3708063,No
52716,3939412,No
52717,3657343,No
52718,2828911,No
52719,3987237,No
52720,3085306,No
52721,3056608,No
52722,3487721,No
52723,4954466,Yes
52724,3851365,No
52725,4777308,Yes
52726,3311481,No
52727,2245647,No
52728,3813871,No
52729,2206909,No
52730,2177831,Yes
52731,4826661,No
52732,4840567,No
52733,2878017,No
52734,3783398,No
52735,2093628,No
52736,3040957,No
52737,3007489,No
52738,3169148,No
52739,3356263,No
52740,2913391,Yes
52741,2997898,No
52742,4902884,No
52743,3753866,No
52744,4792386,No
52745,2239821,No
52746,2842542,No
52747,4804020,Yes
52748,3486307,No
52749,3364886,No
52750,3357433,No
52751,3956824,No
52752,3425700,No
52753,3032097,No
52754,2929549,No
52755,3505353,No
52756,4855349,No
52757,3149120,Yes
52758,4946561,Yes
52759,2224172,Yes
52760,3611374,Yes
52761,4757468,Yes
52762,3747023,No
52763,3476398,Yes
52764,3304278,Yes
52765,3589618,Yes
52766,3881462,No
52767,3210649,No
52768,3005017,No
52769,3556532,No
52770,3655033,Yes
52771,3629692,Yes
52772,4002319,No
52773,2196668,No
52774,3659669,No
52775,4001683,No
52776,2271332,No
52777,4852859,No
52778,3148225,No
52779,3016799,No
52780,3361551,No
52781,3138265,No
52782,4818280,Yes
52783,3522184,No
52784,3211766,No
52785,3567246,No
52786,3679930,No
52787,3045081,No
52788,4860770,No
52789,4834072,No
52790,3788953,No
52791,3588710,No
52792,4951083,No
52793,3297948,No
52794,3297639,No
52795,2880608,Yes
52796,3009639,No
52797,3273200,No
52798,4816475,No
52799,3239974,No
52800,2971431,Yes
52801,3610469,No
52802,2296342,No
52803,3233419,No
52804,4877935,No
52805,2924923,No
52806,3450728,No
52807,3328741,No
52808,3947779,No
52809,2208203,No
52810,3835824,No
52811,3746329,No
52812,3476711,No
52813,3251313,No
52814,3525053,No
52815,3447683,No
52816,2859785,No
52817,3007681,Yes
52818,2156598,No
52819,3162744,No
52820,4874776,No
52821,4758281,Yes
52822,3207721,No
52823,3181282,No
52824,2896847,No
52825,3610906,No
52826,3665143,No
52827,3379862,No
52828,3019585,No
52829,3686603,No
52830,2089572,No
52831,2166585,No
52832,3151566,No
52833,3220574,No
52834,3639494,No
52835,3965451,No
52836,2910449,No
52837,2301937,No
52838,3589429,No
52839,3591661,No
52840,3351025,No
52841,3898480,No
52842,2907236,No
52843,3409813,No
52844,3391122,No
52845,4778255,No
52846,3923903,Yes
52847,3763231,No
52848,3115942,No
52849,3660138,No
52850,4840592,No
52851,2814325,No
52852,3460797,No
52853,4953790,No
52854,2154967,No
52855,3579057,No
52856,3642540,No
52857,4798302,No
52858,3566778,No
52859,3798644,No
52860,3270458,Yes
52861,3509765,No
52862,3651271,No
52863,4820624,No
52864,3949655,No
52865,3763419,No
52866,3059753,No
52867,3937253,No
52868,3598018,No
52869,3048506,No
52870,4816520,No
52871,3997005,No
52872,3049482,No
52873,3970780,No
52874,4005550,No
52875,2985701,No
52876,2850083,No
52877,3447192,No
52878,3017346,No
52879,2820374,No
52880,2930390,No
52881,4814546,No
52882,2989535,No
52883,3115597,No
52884,3516652,No
52885,3279158,No
52886,3704901,No
52887,3485010,No
52888,3535656,No
52889,3131302,No
52890,2905074,Yes
52891,4924565,No
52892,3157593,No
52893,3275012,No
52894,2962582,No
52895,3235422,No
52896,2162571,No
52897,2227728,No
52898,3793808,No
52899,3436963,No
52900,4973766,No
52901,3763673,No
52902,3095480,No
52903,4751572,No
52904,3200856,Yes
52905,2302741,No
52906,2077083,No
52907,3370474,No
52908,2308811,No
52909,3526158,No
52910,2250538,No
52911,3356294,No
52912,2281957,No
52913,2915109,No
52914,3327060,No
52915,3151638,No
52916,3815948,No
52917,4009636,No
52918,2169880,No
52919,3003817,No
52920,4877454,No
52921,3446174,Yes
52922,2279439,No
52923,2899115,No
52924,3909933,No
52925,2938952,No
52926,2932797,No
52927,3087870,No
52928,3316587,No
52929,4949840,No
52930,2265031,No
52931,3839061,No
52932,3823348,Yes
52933,3684816,No
52934,3856064,No
52935,3545283,No
52936,3087667,No
52937,2820986,No
52938,4957154,No
52939,4785473,No
52940,2947896,No
52941,3451821,No
52942,3876756,No
52943,3054236,No
52944,4808119,No
52945,3944916,No
52946,3931517,No
52947,4952370,No
52948,3277156,No
52949,2204108,No
52950,3923263,No
52951,3225776,Yes
52952,2170875,No
52953,3556344,Yes
52954,2838353,No
52955,4939172,No
52956,3440059,No
52957,3608780,No
52958,3294893,Yes
52959,3673293,No
52960,2261875,No
52961,2839990,No
52962,3904482,No
52963,2906639,No
52964,3803935,No
52965,2180018,No
52966,3573572,No
52967,4952014,No
52968,3755620,No
52969,3958269,No
52970,4814940,No
52971,4004419,No
52972,3572664,No
52973,3568249,No
52974,2081074,No
52975,4909354,No
52976,3455901,No
52977,3636562,No
52978,4004059,No
52979,4965776,No
52980,3514526,No
52981,4750442,No
52982,3012585,No
52983,3923323,No
52984,3159594,No
52985,4930221,No
52986,4960591,No
52987,3509462,Yes
52988,3362321,No
52989,4749186,No
52990,3947202,Yes
52991,2285849,No
52992,3177996,No
52993,3903060,No
52994,4803710,No
52995,3324822,No
52996,3014363,No
52997,4913574,No
52998,3600132,No
52999,4826495,No
53000,3649818,No
53001,2857415,No
53002,2982295,Yes
53003,3989146,No
53004,4871526,Yes
53005,3761920,Yes
53006,3967770,Yes
53007,3449615,No
53008,2235402,No
53009,3080839,No
53010,2167034,No
53011,3565231,No
53012,4851052,No
53013,3514024,No
53014,3968811,No
53015,3927858,No
53016,3101249,No
53017,3576962,No
53018,4771052,No
53019,3041849,No
53020,2183033,No
53021,2083155,No
53022,3007258,No
53023,3434618,Yes
53024,2830594,No
53025,4816419,No
53026,4759985,No
53027,3277016,No
53028,4871667,No
53029,2923393,No
53030,3182195,No
53031,3114674,No
53032,4961235,No
53033,4916488,No
53034,2269837,No
53035,4961781,No
53036,3515480,No
53037,3165898,No
53038,3367633,No
53039,3140845,No
53040,3352362,No
53041,2196107,No
53042,3066184,No
53043,3196976,No
53044,3265201,No
53045,3958967,No
53046,3998905,No
53047,3494350,Yes
53048,3558838,No
53049,3724877,No
53050,4903639,No
53051,3706167,No
53052,3960954,Yes
53053,4979440,No
53054,2878310,No
53055,3756278,No
53056,2089833,No
53057,2951476,No
53058,3793130,No
53059,3630616,No
53060,3591071,No
53061,4973651,No
53062,3953376,No
53063,2310259,No
53064,2820972,No
53065,4810902,No
53066,4911327,Yes
53067,4949204,No
53068,3697230,No
53069,2264294,No
53070,2966023,Yes
53071,3676643,No
53072,3248974,No
53073,3202683,No
53074,2898884,No
53075,2893654,No
53076,4836750,No
53077,2257154,No
53078,2195216,No
53079,3211229,No
53080,4762758,No
53081,3873746,No
53082,2240885,No
53083,3615719,No
53084,3768680,No
53085,4963890,No
53086,3095877,Yes
53087,2892424,No
53088,3357222,No
53089,3324737,No
53090,3406565,No
53091,2959172,No
53092,3541235,No
53093,3749356,No
53094,3117632,No
53095,3001427,No
53096,3881574,No
53097,3490826,No
53098,2910532,No
53099,2279381,No
53100,3459245,No
53101,3686295,No
53102,3849680,No
53103,2899830,No
53104,3639523,No
53105,3915137,No
53106,3847726,No
53107,3619804,No
53108,2818191,No
53109,2947125,No
53110,2279405,No
53111,2306962,No
53112,2247887,No
53113,2290051,No
53114,3768241,No
53115,4952854,No
53116,3042152,No
53117,2941206,No
53118,2151425,No
53119,3902382,No
53120,4791198,No
53121,4934995,No
53122,2860120,No
53123,3328950,No
53124,2104770,Yes
53125,4915856,No
53126,2907835,No
53127,3439033,No
53128,3556390,No
53129,3735430,No
53130,3567829,No
53131,3710157,No
53132,3816508,No
53133,2121267,Yes
53134,3660917,No
53135,3405798,No
53136,3736700,No
53137,3916102,No
53138,2215699,No
53139,3418234,No
53140,3982024,No
53141,4795527,No
53142,3864771,No
53143,4927293,No
53144,3451014,No
53145,3410856,No
53146,4814111,Yes
53147,3900293,No
53148,3753116,No
53149,2199950,No
53150,2198827,No
53151,3203040,No
53152,4928095,No
53153,2908177,No
53154,3133886,No
53155,4965539,No
53156,2233480,No
53157,3368787,No
53158,3151527,No
53159,3966343,No
53160,2226969,No
53161,2909291,No
53162,4945548,No
53163,2854745,No
53164,3128988,No
53165,2994239,No
53166,3560497,No
53167,3841660,No
53168,3660317,No
53169,3105953,No
53170,3852626,No
53171,3849715,No
53172,2173992,No
53173,2314927,No
53174,3085736,No
53175,2941595,No
53176,2158690,No
53177,3171167,No
53178,3418732,No
53179,4776439,Yes
53180,3262497,Yes
53181,4977045,No
53182,3211129,No
53183,3295211,No
53184,4838085,No
53185,3579785,No
53186,4843143,No
53187,2965899,No
53188,4759379,No
53189,2311144,No
53190,4983806,No
53191,3895715,No
53192,3529485,No
53193,2098255,No
53194,3573359,No
53195,3063783,No
53196,3312214,No
53197,3840329,Yes
53198,2164807,Yes
53199,3646968,No
53200,2870617,No
53201,2234573,No
53202,3248294,No
53203,4939727,No
53204,3004744,No
53205,2262088,No
53206,3724008,No
53207,3607769,No
53208,3748488,Yes
53209,3008831,No
53210,2273108,Yes
53211,2315873,No
53212,3772378,No
53213,3838227,No
53214,3418192,No
53215,3533315,Yes
53216,2289525,No
53217,3412779,No
53218,3792738,No
53219,3355138,No
53220,3878838,No
53221,3720467,No
53222,2816285,No
53223,3676260,No
53224,3653140,No
53225,3936357,No
53226,2984642,No
53227,2992685,No
53228,4928865,No
53229,3862340,Yes
53230,3162460,No
53231,3914259,No
53232,3295876,No
53233,2104471,No
53234,2827889,No
53235,2886592,No
53236,3894284,No
53237,3950506,No
53238,3079906,No
53239,4850682,No
53240,4957831,Yes
53241,3763576,No
53242,3156518,No
53243,3567726,No
53244,3934374,No
53245,3636225,No
53246,3907505,No
53247,3835153,No
53248,2807630,No
53249,3093300,Yes
53250,3521093,No
53251,3767708,No
53252,3817206,No
53253,3013598,No
53254,2304991,Yes
53255,4803130,No
53256,3822429,No
53257,2842460,No
53258,3412082,No
53259,3955116,No
53260,3352179,No
53261,3481661,No
53262,3455678,No
53263,2236718,No
53264,2992099,No
53265,4001156,Yes
53266,3056061,No
53267,4927543,No
53268,3957163,No
53269,2084857,No
53270,2185347,Yes
53271,3855891,No
53272,3133241,No
53273,3301584,No
53274,3154440,No
53275,3296422,No
53276,3038791,No
53277,3194776,No
53278,3621407,No
53279,3951620,No
53280,2806815,No
53281,3630336,No
53282,3168556,No
53283,3587462,No
53284,3983040,No
53285,2086949,No
53286,2899468,No
53287,4824844,No
53288,3894330,No
53289,3478382,No
53290,2216676,No
53291,2995844,No
53292,3220372,No
53293,4825491,No
53294,3546788,No
53295,2903115,No
53296,2807373,No
53297,2913835,No
53298,3132140,No
53299,2214064,No
53300,3678555,No
53301,2183423,No
53302,3792946,No
53303,2110467,No
53304,3998381,No
53305,3788916,No
53306,3642158,No
53307,3273648,No
53308,3193713,No
53309,4005628,No
53310,3473774,No
53311,4976879,Yes
53312,3132540,No
53313,3530997,Yes
53314,3088518,No
53315,2860416,No
53316,3771685,No
53317,3466306,No
53318,3155903,No
53319,3846771,No
53320,3256824,No
53321,3185704,No
53322,3115866,No
53323,2901590,No
53324,3577578,No
53325,3649623,No
53326,4910732,No
53327,2945281,Yes
53328,2090971,No
53329,3396282,No
53330,4845392,No
53331,3418334,No
53332,3870089,No
53333,3674562,No
53334,3869356,No
53335,3597703,No
53336,2992942,No
53337,4784679,Yes
53338,2219382,Yes
53339,3265677,No
53340,4006200,No
53341,2240798,No
53342,3782673,No
53343,3291600,No
53344,3235335,No
53345,4922192,No
53346,2218127,No
53347,4898419,No
53348,3855366,No
53349,4804905,No
53350,3619204,No
53351,3372968,Yes
53352,3929377,No
53353,4801446,No
53354,3927449,Yes
53355,3725724,No
53356,4768055,No
53357,3813165,No
53358,3987639,No
53359,2938998,No
53360,2137698,No
53361,3542016,No
53362,3982786,No
53363,4853723,Yes
53364,3542976,No
53365,3308354,No
53366,3433155,No
53367,2874814,No
53368,3454276,No
53369,3828125,No
53370,4942912,No
53371,3223570,No
53372,3927367,No
53373,3291975,No
53374,3482462,No
53375,4750231,No
53376,3913764,No
53377,3060765,No
53378,3660834,No
53379,2991601,No
53380,3407325,No
53381,3717462,No
53382,4813960,No
53383,2201185,No
53384,3098595,No
53385,3704158,No
53386,3568513,No
53387,2185879,Yes
53388,4892831,Yes
53389,2219737,No
53390,4767141,No
53391,3792922,Yes
53392,2981210,No
53393,3848787,No
53394,4876311,No
53395,2918958,No
53396,3267985,Yes
53397,3652439,Yes
53398,3376926,No
53399,2904810,Yes
53400,4801970,No
53401,3583089,No
53402,2120053,Yes
53403,3509142,No
53404,3540062,Yes
53405,2123567,Yes
53406,2989581,No
53407,4748164,Yes
53408,3677838,No
53409,3630293,No
53410,3815241,Yes
53411,2080441,No
53412,3001783,No
53413,4929601,No
53414,3469369,No
53415,3908756,Yes
53416,3513920,Yes
53417,3411852,Yes
53418,3446669,Yes
53419,3706430,Yes
53420,3013482,No
53421,4805375,No
53422,4770153,No
53423,4797997,No
53424,4855546,No
53425,3126893,No
53426,2183185,No
53427,4791923,No
53428,4755058,No
53429,4965913,No
53430,4844465,Yes
53431,3936721,No
53432,3699710,No
53433,4750938,Yes
53434,3835365,No
53435,2939304,No
53436,4864048,No
53437,3556798,No
53438,3678704,Yes
53439,4753673,No
53440,2301753,No
53441,3219599,No
53442,3070935,No
53443,2158086,No
53444,3097525,No
53445,3830646,No
53446,3290438,No
53447,2161195,No
53448,2251141,No
53449,3485860,No
53450,3964014,No
53451,4853486,No
53452,3144027,No
53453,2895308,No
53454,3483506,No
53455,2940808,No
53456,2925886,No
53457,2173710,No
53458,3491859,No
53459,3095092,No
53460,3466450,Yes
53461,3610636,No
53462,3128431,No
53463,2883643,No
53464,2212983,No
53465,2830026,No
53466,3200561,No
53467,3984295,No
53468,4794470,No
53469,3546011,No
53470,3724844,No
53471,3852728,Yes
53472,3001543,No
53473,3196904,No
53474,3556232,Yes
53475,3425957,No
53476,3197747,No
53477,3273164,No
53478,3489027,No
53479,4009902,No
53480,3477927,No
53481,4835923,No
53482,2813446,No
53483,4765971,No
53484,3427152,No
53485,3796024,No
53486,3129609,No
53487,3696821,No
53488,3483057,No
53489,3800549,No
53490,3129551,No
53491,3263900,Yes
53492,3885847,No
53493,3450334,No
53494,4863560,No
53495,2818490,No
53496,3016637,No
53497,3163680,No
53498,3163071,No
53499,2101888,No
53500,2866990,No
53501,3158166,No
53502,2937507,No
53503,3241602,No
53504,2918385,No
53505,2294504,Yes
53506,3933235,No
53507,3820527,No
53508,3949903,No
53509,3223576,No
53510,3319758,No
53511,3085387,Yes
53512,3282053,No
53513,2248382,Yes
53514,2215364,No
53515,4748459,No
53516,2311349,No
53517,3263864,No
53518,3169323,No
53519,3095220,No
53520,3059638,No
53521,4955733,No
53522,2253000,No
53523,2181511,No
53524,2824696,No
53525,3693190,No
53526,2982076,No
53527,3000800,No
53528,3651121,No
53529,3175909,No
53530,2887787,No
53531,4769995,No
53532,2253927,No
53533,3938884,No
53534,3944798,No
53535,2869821,No
53536,4965665,No
53537,2238816,No
53538,3161957,No
53539,3271285,No
53540,3914731,Yes
53541,2966545,No
53542,3781462,No
53543,2985780,No
53544,3421305,No
53545,2163769,Yes
53546,2953677,No
53547,3037203,No
53548,3598429,No
53549,2152687,No
53550,3747113,No
53551,2217171,No
53552,3529112,No
53553,3864432,No
53554,3852879,No
53555,3140630,No
53556,3064944,No
53557,3200645,No
53558,3488582,No
53559,2293072,No
53560,2237621,No
53561,3625992,No
53562,3014247,No
53563,2200844,No
53564,3497843,No
53565,2109333,No
53566,3751149,No
53567,4817646,No
53568,4927765,No
53569,2264877,No
53570,2104745,No
53571,3813243,Yes
53572,4779257,No
53573,4762485,No
53574,3230059,No
53575,3281165,Yes
53576,2905666,No
53577,3938426,No
53578,3970641,No
53579,3287710,No
53580,3875844,No
53581,2940404,No
53582,3000520,No
53583,2081088,No
53584,2916520,No
53585,3613971,No
53586,2300771,No
53587,3035247,No
53588,2225173,No
53589,3372487,No
53590,3900682,No
53591,4779629,No
53592,3158623,No
53593,3496438,No
53594,3376458,Yes
53595,3793322,No
53596,4813181,No
53597,3926799,No
53598,2895922,Yes
53599,3230924,No
53600,2894344,No
53601,2299066,No
53602,3098791,No
53603,4954388,No
53604,3723507,No
53605,3104695,No
53606,3960100,No
53607,2210032,No
53608,3221336,No
53609,4813274,Yes
53610,3708937,Yes
53611,3387800,No
53612,3708866,No
53613,2297544,No
53614,3826046,No
53615,3560936,Yes
53616,4746308,No
53617,4921990,No
53618,3364740,No
53619,4930655,No
53620,2979340,No
53621,3081650,No
53622,3728372,No
53623,3384329,No
53624,4843654,Yes
53625,2988798,No
53626,2954655,No
53627,3493027,No
53628,3867164,No
53629,3880776,No
53630,3272723,No
53631,3431929,No
53632,3561741,No
53633,2112664,No
53634,3408121,No
53635,2102843,No
53636,3816878,No
53637,2955167,No
53638,3048848,No
53639,3501837,No
53640,4810363,No
53641,2181610,No
53642,3448371,No
53643,3847590,No
53644,3075162,Yes
53645,2946915,No
53646,3604982,Yes
53647,4798738,No
53648,3729304,Yes
53649,2090345,No
53650,3104459,No
53651,4851049,Yes
53652,2106282,Yes
53653,3765013,No
53654,2996501,Yes
53655,2294050,Yes
53656,2168122,No
53657,3351919,Yes
53658,3882843,Yes
53659,3897954,No
53660,4904507,No
53661,3415500,No
53662,2903682,No
53663,2931002,No
53664,3307361,No
53665,3098041,No
53666,4885209,No
53667,4891434,No
53668,3567895,Yes
53669,3718977,No
53670,2994542,No
